1557962550,51.2149,16.3095,24870
1557962600,51.215,16.2982,25120
1557962650,51.215,16.2867,25370
1557962700,51.2151,16.2751,25620
1557962750,51.2153,16.2633,25870
1557962800,51.2155,16.2513,26120
1557962850,51.2157,16.2392,26370
1557962900,51.2159,16.2269,26620
1557962950,51.2162,16.2145,26870
1557963000,51.2164,16.2019,27120
1557963050,51.2166,16.1892,27370
1557963100,51.2167,16.1764,27620
1557963150,51.2168,16.1634,27870
1557963200,51.2169,16.1502,28120
1557963250,51.217,16.1369,28370
1557963300,51.217,16.1235,28620
1557963350,51.2169,16.11,28870
1557963400,51.2169,16.0962,29120
1557963450,51.2167,16.0824,29370
1557963500,51.2166,16.0684,29620
1557963550,51.2164,16.0543,29870
1557963600,51.2162,16.0401,29034.2
1557963650,51.2163,16.027,27237.3
1557963700,51.2165,16.0148,25673.9
1557963750,51.2166,16.0036,24297.2
1557963800,51.2166,15.9933,23060.8
1557963850,51.2167,15.9839,21933.9
1557963900,51.217,15.9753,20898.8
1557963950,51.2172,15.9677,19941.5
1557964000,51.2175,15.9614,19051.2
1557964050,51.2178,15.9562,18219.1
1557964100,51.2183,15.9514,17438.1
1557964150,51.2191,15.9469,16702.3
1557964200,51.22,15.9427,16006.6
1557964250,51.2212,15.9384,15347
1557964300,51.2226,15.9342,14719.9
1557964350,51.2243,15.9303,14122.3
1557964400,51.2263,15.9267,13551.4
1557964450,51.2287,15.923,13005.1
1557964500,51.2312,15.919,12481.2
1557964550,51.2336,15.9147,11978
1557964600,51.2359,15.9098,11494
1557964650,51.238,15.9043,11027.7
1557964700,51.2398,15.8978,10576.3
1557964750,51.2413,15.8898,10137.4
1557964800,51.2427,15.8802,9710.2
1557964850,51.2448,15.8691,9293.88
1557964900,51.248,15.8563,8887.82
1557964950,51.252,15.8422,8491.41
1557965000,51.2558,15.8288,8104.1
1557965050,51.2589,15.8166,7725.4
1557965100,51.2611,15.8054,7354.84
1557965150,51.2624,15.7948,6992.01
1557965200,51.2632,15.784,6636.52
1557965250,51.264,15.7734,6288.02
1557965300,51.2649,15.7633,5946.17
1557965350,51.2656,15.754,5610.67
1557965400,51.2661,15.7452,5281.23
1557965450,51.2664,15.7365,4957.6
1557965500,51.2666,15.7277,4639.52
1557965550,51.2668,15.7189,4326.77
1557965600,51.2671,15.7101,4019.13
1557965650,51.2675,15.7015,3716.4
1557965700,51.268,15.693,3418.39
1557965750,51.2685,15.6849,3124.93
1557965800,51.2689,15.6774,2835.84
1557965850,51.2689,15.6705,2550.96
1557965900,51.2687,15.6638,2270.16
1557965950,51.2684,15.6574,1993.28
1557966000,51.2679,15.6513,1720.2
1557966050,51.2673,15.6457,1450.79
1557966100,51.2663,15.641,1184.93
1557966150,51.2647,15.6373,922.506
1557966200,51.2623,15.6348,663.41
1557966250,51.2596,15.6343,407.541
1557966300,51.2577,15.6352,154.8
1557966331,51.2569,15.636,-0.368208
