1,1,1,2019-05-15 21:30:00,51.06007,16.41867,22532.04,
1,1,1,2019-05-15 21:30:15,51.05988,16.41522,22130.49,
1,1,1,2019-05-15 21:31:00,51.05960,16.41314,21779.57,
1,1,1,2019-05-15 21:31:15,51.05937,16.41017,21434.21,
1,1,1,2019-05-15 21:31:30,51.05906,16.40684,21094.33,
1,1,1,2019-05-15 21:32:00,51.05939,16.40368,20759.83,
1,1,1,2019-05-15 21:32:15,51.05972,16.40058,20430.65,
1,1,1,2019-05-15 21:32:30,51.05975,16.39776,20106.68,
1,1,1,2019-05-15 21:32:45,51.05959,16.39480,19827.42,
1,1,1,2019-05-15 21:33:00,51.05937,16.39232,19513.02,
1,1,1,2019-05-15 21:33:15,51.05898,16.39026,19242.01,
1,1,1,2019-05-15 21:33:30,51.05907,16.38952,18936.89,
1,1,1,2019-05-15 21:34:00,51.05934,16.38760,18599.41,
1,1,1,2019-05-15 21:34:15,51.05980,16.38689,18414.53,
1,1,1,2019-05-15 21:36:00,51.06225,16.37980,16730.54,
1,1,1,2019-05-15 21:36:15,51.06329,16.37529,16236.56,
1,1,1,2019-05-15 21:37:00,51.06303,16.37007,15414.64,
1,1,1,2019-05-15 21:38:00,51.06320,16.36899,15170.21,
1,1,1,2019-05-15 21:38:15,51.06379,16.36718,14959.52,
1,1,1,2019-05-15 21:38:30,51.06398,16.36514,14751.75,
1,1,1,2019-05-15 21:39:00,51.06425,16.36389,14575.96,
1,1,1,2019-05-15 21:40:00,51.06705,16.35575,13349.27,
1,1,1,2019-05-15 21:41:00,51.06759,16.35545,13163.86,
1,1,1,2019-05-15 21:41:15,51.06773,16.35513,12981.04,
1,1,1,2019-05-15 21:41:30,51.06868,16.35439,12826.35,
1,1,1,2019-05-15 21:42:00,51.06962,16.35338,12622.96,
1,1,1,2019-05-15 21:42:15,51.07027,16.35271,12472.54,
1,1,1,2019-05-15 21:42:30,51.07086,16.35192,12299.31,
1,1,1,2019-05-15 21:42:45,51.07175,16.35190,12104.28,
